worker_id,date,earnings,hours,deliveries,delivery_timestamp,time_slot,rating,acceptance_rate,cancellations,weekly_variance
W008,25-02-2026,899,3.2,10,05:10:00,night,4.91,0.94,1,172
W008,27-02-2026,1392,5.5,21,06:10:00,night,4.72,0.92,1,175
W008,28-02-2026,987,4.6,14,07:10:00,morning,4.76,0.92,0,128
W008,01-03-2026,1462,3.6,21,08:10:00,evening,4.61,0.9,0,130
W009,12-01-2026,1333,4.5,17,09:10:00,afternoon,4.84,0.91,0,119
W009,13-01-2026,1017,4.3,13,10:10:00,night,4.75,0.91,0,100
W009,14-01-2026,1052,7,14,11:10:00,afternoon,4.86,0.93,1,129
W009,15-01-2026,1118,5.6,14,12:10:00,morning,4.68,0.97,0,124
W009,16-01-2026,1009,4.7,15,13:10:00,night,4.9,0.96,0,116
W009,18-01-2026,908,7.5,12,14:10:00,night,4.82,0.92,1,142
W009,20-01-2026,1007,3.2,15,15:10:00,morning,4.82,0.93,1,135
W009,21-01-2026,1008,6.2,15,16:10:00,evening,4.6,0.94,1,147
W009,22-01-2026,882,3.5,12,17:10:00,night,4.71,0.96,0,108
W009,24-01-2026,991,5.1,12,18:10:00,night,4.87,0.93,1,170
W009,25-01-2026,1115,4.4,17,19:10:00,afternoon,4.67,0.97,1,123
W009,26-01-2026,1167,4,14,20:10:00,afternoon,4.65,0.93,0,168
W009,27-01-2026,1143,5.2,14,21:10:00,night,4.61,0.92,0,125
W009,28-01-2026,869,4.6,11,22:10:00,morning,4.63,0.94,1,140
W009,29-01-2026,1225,6.4,19,23:10:00,morning,4.93,0.97,1,123
W009,30-01-2026,1120,6.6,18,00:10:00,afternoon,4.65,0.93,0,170
W009,31-01-2026,1196,7.5,15,01:10:00,evening,4.95,0.95,1,162
W009,01-02-2026,1082,6.5,16,02:10:00,evening,4.94,0.92,0,143
W009,02-02-2026,1054,5.6,13,03:10:00,night,4.85,0.96,1,171
W009,03-02-2026,1061,3.5,17,04:10:00,evening,4.72,0.91,1,107
W009,04-02-2026,1139,4.9,16,05:10:00,afternoon,4.72,0.98,1,149
W009,05-02-2026,1364,6.6,18,06:10:00,night,4.96,0.97,1,154
W009,06-02-2026,901,4.6,12,07:10:00,night,4.9,0.91,0,109
W009,07-02-2026,1036,6.9,13,08:10:00,morning,4.85,0.91,0,168
W009,08-02-2026,1072,4.5,16,09:10:00,morning,4.76,0.91,1,165
W009,09-02-2026,1181,5,17,10:10:00,afternoon,4.64,0.92,0,179
W009,11-02-2026,1099,3.3,17,11:10:00,afternoon,4.64,0.96,0,168
W009,12-02-2026,1107,6.7,14,12:10:00,night,4.66,0.91,0,103
W009,13-02-2026,888,5.9,12,13:10:00,evening,4.91,0.93,1,114
W009,14-02-2026,1054,3.4,14,14:10:00,evening,4.77,0.94,0,145
W009,15-02-2026,1162,5.9,16,15:10:00,night,4.62,0.96,1,177
W009,16-02-2026,1178,5.9,18,16:10:00,morning,4.69,0.91,0,141
W009,17-02-2026,1099,5.6,17,17:10:00,evening,4.79,0.98,1,105
W009,18-02-2026,1157,6.7,15,18:10:00,morning,4.67,0.96,0,177
W009,19-02-2026,1083,5.3,13,19:10:00,night,4.91,0.96,1,116
W009,20-02-2026,996,3.9,16,20:10:00,night,4.6,0.98,1,103
W009,21-02-2026,1320,6.8,17,21:10:00,morning,4.95,0.98,1,177
W009,22-02-2026,1167,4.7,16,22:10:00,afternoon,4.99,0.98,0,136
W009,23-02-2026,1139,8,14,23:10:00,night,4.76,0.93,1,111
W009,24-02-2026,922,3.2,11,00:10:00,night,4.8,0.96,0,133
W009,25-02-2026,1125,3.4,16,01:10:00,night,4.76,0.94,0,140
W009,26-02-2026,1613,5.2,21,02:10:00,morning,4.67,0.9,0,105
W009,27-02-2026,988,7.8,15,03:10:00,afternoon,4.8,0.97,0,138
W009,28-02-2026,1296,7.2,17,04:10:00,morning,4.91,0.91,1,156
W009,01-03-2026,1112,6.3,14,05:10:00,night,4.66,0.9,1,103
W010,03-01-2026,1227,4.1,17,06:10:00,afternoon,4.45,0.7,3,335
W010,06-01-2026,457,5.6,5,07:10:00,morning,4.1,0.71,3,352
W010,07-01-2026,1037,4.4,15,08:10:00,evening,4.35,0.8,3,391
W010,08-01-2026,876,3.9,13,09:10:00,night,4.18,0.73,2,378
W010,09-01-2026,280,6.4,5,10:10:00,night,4.07,0.7,3,366
W010,10-01-2026,946,7.5,15,11:10:00,night,4.07,0.75,3,393
W010,11-01-2026,364,3.3,5,12:10:00,afternoon,4.19,0.72,3,315
W010,12-01-2026,859,4.2,10,13:10:00,afternoon,4.15,0.79,2,407
W010,13-01-2026,1340,4.1,21,14:10:00,afternoon,4.39,0.79,4,370
W010,14-01-2026,836,6.9,10,15:10:00,morning,4.31,0.76,4,399
W010,15-01-2026,798,7.9,11,16:10:00,night,4.09,0.79,4,316
W010,16-01-2026,870,6.1,13,17:10:00,night,4.25,0.78,4,415
W010,17-01-2026,200,5.5,5,18:10:00,morning,4.33,0.72,3,404
W010,18-01-2026,230,6.6,5,19:10:00,afternoon,4.33,0.77,2,395
W010,19-01-2026,200,8,5,20:10:00,night,4.4,0.74,2,431
W010,20-01-2026,660,4.7,11,21:10:00,night,4.17,0.83,3,381
W010,21-01-2026,707,5.7,10,22:10:00,evening,4.32,0.75,3,312
W010,22-01-2026,425,6.9,5,23:10:00,morning,4.49,0.8,4,402
W010,23-01-2026,429,5.1,8,00:10:00,night,4.02,0.72,3,443
W010,24-01-2026,200,3.5,5,01:10:00,night,4.29,0.72,3,359
W010,26-01-2026,473,4.6,5,02:10:00,morning,4.3,0.83,3,302
W010,27-01-2026,1230,4,15,03:10:00,afternoon,4.33,0.74,3,309
W010,28-01-2026,783,4.1,13,04:10:00,afternoon,4.27,0.74,3,332
W010,29-01-2026,874,7.7,14,05:10:00,afternoon,4.37,0.73,3,414
W010,30-01-2026,1380,3.4,21,06:10:00,evening,4.38,0.8,3,421
W010,31-01-2026,751,7.1,11,07:10:00,evening,4.39,0.71,4,417
W010,01-02-2026,1045,5.4,16,08:10:00,night,4.5,0.8,3,346
W010,03-02-2026,582,5.4,10,09:10:00,night,4.1,0.73,3,337
W010,05-02-2026,200,7.1,5,10:10:00,morning,4.23,0.81,4,318
W010,07-02-2026,633,6.7,9,11:10:00,night,4.42,0.8,4,348
W010,09-02-2026,433,3.8,8,12:10:00,night,4.05,0.8,2,401
W010,11-02-2026,708,4.9,11,13:10:00,afternoon,4.4,0.7,4,344
W010,14-02-2026,200,5.2,5,14:10:00,morning,4.11,0.84,3,403
W010,15-02-2026,843,6.2,14,15:10:00,evening,4.04,0.8,3,324
W010,16-02-2026,1127,7.1,14,16:10:00,night,4.36,0.77,3,437
W010,17-02-2026,1185,4.7,18,17:10:00,night,4.22,0.84,2,434
W010,18-02-2026,701,4.5,9,18:10:00,night,4.27,0.74,3,416
W010,20-02-2026,670,6.7,8,19:10:00,night,4.23,0.84,4,412
W010,21-02-2026,651,5.1,10,20:10:00,afternoon,4.34,0.81,2,436
W010,22-02-2026,978,5,11,21:10:00,afternoon,4.25,0.85,2,391
W010,24-02-2026,324,5.3,5,22:10:00,afternoon,4.06,0.78,3,370
W010,25-02-2026,1042,6.1,13,23:10:00,afternoon,4.24,0.75,4,436
W010,26-02-2026,502,6.4,8,00:10:00,afternoon,4.22,0.72,2,314
W010,28-02-2026,539,6.9,6,01:10:00,afternoon,4.13,0.78,2,385
W010,01-03-2026,394,3.4,6,02:10:00,night,4.34,0.83,4,330
W011,08-01-2026,833,6.4,10,03:10:00,afternoon,4.5,0.89,1,183
W011,09-01-2026,712,5.5,11,04:10:00,afternoon,4.36,0.86,2,273
W011,10-01-2026,989,3.2,12,05:10:00,night,4.41,0.83,2,234
W011,11-01-2026,926,4.8,12,06:10:00,night,4.56,0.81,2,266
W011,12-01-2026,860,5,12,07:10:00,afternoon,4.51,0.86,1,280
W011,13-01-2026,1072,5.3,13,08:10:00,afternoon,4.57,0.87,2,198
W011,14-01-2026,1013,3.2,14,09:10:00,night,4.57,0.86,2,287
W011,15-01-2026,924,7.8,15,10:10:00,night,4.66,0.82,2,221
W011,17-01-2026,979,4.5,12,11:10:00,evening,4.7,0.85,1,260
W011,18-01-2026,719,3.5,12,12:10:00,afternoon,4.67,0.8,1,191
W011,19-01-2026,1134,6.8,18,13:10:00,morning,4.32,0.83,1,287
W011,20-01-2026,1126,7.3,15,14:10:00,night,4.56,0.81,2,295
W011,21-01-2026,939,4.7,13,15:10:00,afternoon,4.47,0.87,2,183
W011,22-01-2026,656,3.1,8,16:10:00,morning,4.37,0.81,2,271
W011,24-01-2026,507,6.2,8,17:10:00,morning,4.58,0.82,1,197
W011,26-01-2026,855,6,11,18:10:00,night,4.6,0.88,2,189
W011,28-01-2026,738,7.7,8,19:10:00,night,4.45,0.86,1,224
W011,29-01-2026,860,4,11,20:10:00,afternoon,4.59,0.89,2,217
W011,30-01-2026,622,6,7,21:10:00,night,4.43,0.84,1,290
W011,31-01-2026,503,6.6,6,22:10:00,night,4.63,0.86,2,187
W011,01-02-2026,1191,4.9,16,23:10:00,night,4.49,0.83,2,290
W011,02-02-2026,1046,6.4,16,00:10:00,morning,4.62,0.81,1,239
W011,03-02-2026,608,5.2,10,01:10:00,night,4.39,0.82,2,273
W011,04-02-2026,1583,5.2,24,02:10:00,night,4.61,0.8,1,185
W011,05-02-2026,928,6.5,12,03:10:00,night,4.53,0.83,1,189
W011,06-02-2026,974,4.4,14,04:10:00,night,4.4,0.85,1,243
W011,08-02-2026,919,4.8,12,05:10:00,evening,4.43,0.82,1,234
W011,09-02-2026,442,3.7,6,06:10:00,evening,4.44,0.82,2,234
W011,11-02-2026,1303,6.3,16,07:10:00,night,4.36,0.89,1,291
W011,12-02-2026,867,4.7,14,08:10:00,night,4.38,0.83,1,284
W011,13-02-2026,763,7.5,8,09:10:00,afternoon,4.58,0.81,2,200
W011,16-02-2026,940,7.4,14,10:10:00,night,4.3,0.84,2,214
W011,17-02-2026,574,5.4,7,11:10:00,night,4.49,0.82,2,287
W011,18-02-2026,756,4.9,12,12:10:00,afternoon,4.66,0.88,1,282
W011,19-02-2026,755,5.5,12,13:10:00,morning,4.43,0.89,1,242
W011,20-02-2026,1226,7.5,18,14:10:00,morning,4.65,0.87,2,271
W011,21-02-2026,1264,5.5,17,15:10:00,night,4.58,0.87,2,183
W011,22-02-2026,635,4,8,16:10:00,evening,4.52,0.86,1,247
W011,23-02-2026,1169,6.8,16,17:10:00,morning,4.69,0.83,1,197
W011,27-02-2026,796,7.9,9,18:10:00,morning,4.41,0.88,2,245
W011,28-02-2026,885,3.7,14,19:10:00,night,4.5,0.83,2,286
W011,01-03-2026,757,4.1,8,20:10:00,night,4.47,0.89,1,251
W012,04-01-2026,1373,6.6,19,21:10:00,evening,4.7,0.92,1,145
W012,05-01-2026,1289,4.2,19,22:10:00,evening,4.7,0.98,1,133
W012,06-01-2026,1212,6.8,19,23:10:00,evening,4.74,0.91,1,111
W012,07-01-2026,1103,5.3,15,00:10:00,afternoon,4.88,0.91,0,173
W012,08-01-2026,890,3.5,13,01:10:00,morning,4.75,0.91,1,110
W012,09-01-2026,832,3.3,10,02:10:00,night,4.63,0.95,0,168
W012,11-01-2026,991,7.7,14,03:10:00,afternoon,4.97,0.9,0,144
W012,13-01-2026,1042,6.9,14,04:10:00,night,4.75,0.91,1,123
W012,14-01-2026,1192,5,18,05:10:00,morning,4.96,0.94,1,144
W012,15-01-2026,1079,6.6,17,06:10:00,evening,4.73,0.96,1,173
W012,16-01-2026,964,3.2,11,07:10:00,evening,4.78,0.93,1,123
W012,18-01-2026,985,7,15,08:10:00,afternoon,4.85,0.91,0,111
W012,19-01-2026,1114,6.5,17,09:10:00,morning,4.73,0.93,0,119
W012,20-01-2026,1153,4.8,16,10:10:00,night,4.61,0.96,1,175
W012,21-01-2026,1197,3.9,17,11:10:00,afternoon,4.92,0.92,0,109
W012,22-01-2026,1310,8,19,12:10:00,morning,4.76,0.92,1,108
W012,23-01-2026,1245,7,15,13:10:00,night,4.8,0.9,0,145
W012,24-01-2026,1160,6.7,18,14:10:00,night,4.88,0.95,0,165
W012,25-01-2026,879,5.6,13,15:10:00,evening,4.91,0.9,1,108
W012,26-01-2026,981,6.5,14,16:10:00,night,4.74,0.93,0,164
W012,27-01-2026,1056,5.1,13,17:10:00,night,4.75,0.91,1,152
W012,28-01-2026,1128,4.2,16,18:10:00,night,4.86,0.93,1,177
W012,30-01-2026,1107,5.7,17,19:10:00,morning,4.89,0.97,1,171
W012,31-01-2026,1056,5.2,15,20:10:00,morning,4.61,0.93,1,135
W012,01-02-2026,1127,3.9,15,21:10:00,morning,4.85,0.98,1,111
W012,02-02-2026,861,7.2,10,22:10:00,night,4.98,0.92,1,175
W012,03-02-2026,1136,5.4,15,23:10:00,afternoon,4.95,0.94,1,160
W012,05-02-2026,1177,4.2,17,00:10:00,night,5,0.98,0,165
W012,06-02-2026,937,6.7,13,01:10:00,morning,4.76,0.98,1,101
W012,07-02-2026,1074,6.2,14,02:10:00,evening,4.91,0.94,0,105
W012,08-02-2026,893,6.3,13,03:10:00,afternoon,4.7,0.91,1,177
W012,09-02-2026,1024,3.4,16,04:10:00,evening,5,0.95,0,128
W012,10-02-2026,1399,3.4,21,05:10:00,evening,4.88,0.95,0,141
W012,11-02-2026,920,5.2,12,06:10:00,afternoon,4.79,0.94,0,179
W012,12-02-2026,958,7,14,07:10:00,night,4.91,0.97,0,116
W012,13-02-2026,1100,6.5,14,08:10:00,evening,4.99,0.94,0,131
W012,14-02-2026,1092,7.7,13,09:10:00,night,4.97,0.94,1,155
W012,15-02-2026,1200,7.6,17,10:10:00,morning,4.67,0.94,1,129
W012,16-02-2026,1228,4.3,19,11:10:00,morning,4.64,0.93,0,120
W012,17-02-2026,1283,3.5,19,12:10:00,afternoon,4.62,0.96,0,110
W012,18-02-2026,1580,3.3,21,13:10:00,morning,4.8,0.93,1,111
W012,19-02-2026,1091,6.7,15,14:10:00,morning,4.6,0.97,0,143
W012,20-02-2026,1114,7.9,14,15:10:00,morning,4.7,0.94,0,103
W012,21-02-2026,893,3.6,13,16:10:00,morning,4.86,0.94,0,137
W012,22-02-2026,940,4.2,12,17:10:00,night,4.75,0.97,0,143
W012,23-02-2026,1296,5.5,17,18:10:00,night,4.63,0.91,0,137
W012,24-02-2026,1370,5.6,21,19:10:00,night,4.61,0.94,0,120
W012,25-02-2026,967,3.5,11,20:10:00,night,4.77,0.95,0,126
W012,26-02-2026,1303,6.1,18,21:10:00,night,4.65,0.92,1,102
W012,27-02-2026,1183,4.6,16,22:10:00,night,4.71,0.92,1,119
W012,28-02-2026,995,7.1,16,23:10:00,morning,4.96,0.94,1,146
W012,01-03-2026,940,5.6,15,00:10:00,night,4.97,0.97,0,131
W013,09-01-2026,888,5.2,12,01:10:00,evening,4.77,0.95,0,128
W013,10-01-2026,1226,3.9,18,02:10:00,night,4.95,0.97,0,162
W013,11-01-2026,1067,5.8,17,03:10:00,afternoon,4.97,0.91,1,101
W013,12-01-2026,1024,6.6,12,04:10:00,afternoon,4.8,0.93,1,145
W013,13-01-2026,793,6.9,12,05:10:00,afternoon,4.75,0.91,0,177
W013,14-01-2026,1144,6.7,15,06:10:00,night,4.67,0.98,0,124
W013,15-01-2026,912,7.1,12,07:10:00,evening,4.95,0.9,1,174
W013,16-01-2026,895,5.8,12,08:10:00,night,4.85,0.97,0,149
W013,17-01-2026,1110,4.2,13,09:10:00,evening,4.84,0.97,0,171
W013,18-01-2026,1045,6.4,13,10:10:00,night,4.85,0.92,1,157
W013,19-01-2026,1236,7.5,16,11:10:00,morning,4.89,0.96,0,119
W013,20-01-2026,1122,3.2,15,12:10:00,night,4.89,0.95,0,135
W013,21-01-2026,1138,7.9,16,13:10:00,afternoon,4.78,0.97,1,176
W013,22-01-2026,1017,5.6,16,14:10:00,night,4.87,0.9,1,106
W013,23-01-2026,982,3.4,15,15:10:00,morning,4.63,0.91,1,151
W013,24-01-2026,949,4.5,11,16:10:00,morning,4.86,0.97,1,104
W013,26-01-2026,1123,3.8,15,17:10:00,night,4.77,0.97,0,154
W013,27-01-2026,838,4.3,11,18:10:00,evening,4.8,0.94,0,156
W013,28-01-2026,1225,6.3,18,19:10:00,morning,4.86,0.97,0,149
W013,29-01-2026,965,7.3,12,20:10:00,morning,4.9,0.95,0,129
W013,30-01-2026,969,7.3,14,21:10:00,evening,4.94,0.91,1,152
W013,31-01-2026,1073,7.7,17,22:10:00,night,4.64,0.91,0,149
W013,02-02-2026,1272,5.9,16,23:10:00,morning,4.64,0.91,0,141
W013,03-02-2026,1223,4.6,18,00:10:00,evening,4.97,0.96,1,158
W013,05-02-2026,1072,6.2,15,01:10:00,morning,4.76,0.98,1,145
W013,07-02-2026,918,5.7,14,02:10:00,afternoon,4.71,0.97,0,133
W013,09-02-2026,1101,7,17,03:10:00,afternoon,4.63,0.95,1,158
W013,10-02-2026,1326,7.4,16,04:10:00,night,4.98,0.95,1,160
W013,11-02-2026,1057,5.5,14,05:10:00,morning,4.91,0.95,0,155
W013,12-02-2026,1215,6.6,16,06:10:00,morning,4.85,0.95,0,124
W013,13-02-2026,912,6.9,15,07:10:00,night,4.88,0.96,0,111
W013,14-02-2026,1189,4.4,16,08:10:00,morning,4.72,0.97,1,118
W013,15-02-2026,1160,7.2,16,09:10:00,morning,4.73,0.93,0,128
W013,16-02-2026,1084,7.9,14,10:10:00,afternoon,4.62,0.96,1,154
W013,18-02-2026,1294,3.4,20,11:10:00,night,4.85,0.91,0,166
W013,20-02-2026,1140,7.9,16,12:10:00,night,4.96,0.96,0,121
W013,21-02-2026,1043,3.5,15,13:10:00,night,4.7,0.98,0,133
W013,22-02-2026,1010,4.2,14,14:10:00,night,4.73,0.98,1,135
W013,23-02-2026,1203,5.6,18,15:10:00,morning,4.92,0.92,0,131
W013,24-02-2026,1103,4.4,17,16:10:00,afternoon,4.67,0.98,1,115
W013,27-02-2026,1131,3.1,14,17:10:00,evening,4.81,0.94,0,172
W013,28-02-2026,903,3.8,11,18:10:00,evening,4.87,0.95,0,126
W013,01-03-2026,1380,6.4,21,19:10:00,night,4.92,0.95,0,134
W014,09-01-2026,1237,7.4,18,20:10:00,morning,4.1,0.72,2,324
W014,11-01-2026,445,5.4,6,21:10:00,evening,4.35,0.74,2,390
W014,12-01-2026,1236,6.5,15,22:10:00,night,4.28,0.79,2,444
W014,13-01-2026,493,5.3,9,23:10:00,evening,4.38,0.8,3,319
W014,14-01-2026,1547,6.6,24,00:10:00,night,4.2,0.81,2,321
W014,16-01-2026,1202,4.2,16,01:10:00,night,4.01,0.73,3,363
W014,18-01-2026,916,4.5,11,02:10:00,afternoon,4.33,0.72,2,367
W014,20-01-2026,585,3.6,8,03:10:00,night,4.36,0.83,3,337
W014,21-01-2026,610,5.4,8,04:10:00,evening,4.5,0.73,2,349
W014,22-01-2026,825,3.6,10,05:10:00,morning,4.02,0.71,3,332
W014,23-01-2026,200,5.9,5,06:10:00,night,4.4,0.71,2,302
W014,24-01-2026,693,3.1,10,07:10:00,morning,4.38,0.8,3,326
W014,25-01-2026,885,5.2,14,08:10:00,afternoon,4.03,0.74,2,339
W014,26-01-2026,871,6,10,09:10:00,evening,4.13,0.76,2,341
W014,27-01-2026,862,3.9,13,10:10:00,night,4.04,0.83,3,385
W014,28-01-2026,640,4.2,7,11:10:00,night,4.31,0.79,2,353
W014,29-01-2026,266,5.9,5,12:10:00,night,4.11,0.71,2,376
W014,30-01-2026,635,6.3,9,13:10:00,evening,4.29,0.75,4,392
W014,31-01-2026,1487,8,19,14:10:00,night,4.27,0.75,4,413
W014,04-02-2026,200,5.7,5,15:10:00,morning,4.06,0.82,3,346
W014,05-02-2026,451,4,5,16:10:00,night,4.01,0.8,4,327
W014,07-02-2026,1101,3.2,13,17:10:00,evening,4.18,0.74,4,367
W014,08-02-2026,355,3.6,5,18:10:00,evening,4.31,0.71,3,429
W014,09-02-2026,1215,6.7,19,19:10:00,night,4.12,0.8,4,303
W014,10-02-2026,1124,3.4,18,20:10:00,night,4.26,0.78,4,350
W014,11-02-2026,1123,7.1,14,21:10:00,morning,4.2,0.75,4,440
W014,12-02-2026,419,7.6,5,22:10:00,afternoon,4.05,0.83,3,354
W014,13-02-2026,778,6.4,11,23:10:00,afternoon,4.19,0.8,3,415
W014,14-02-2026,207,5.6,5,00:10:00,morning,4.47,0.75,2,425
W014,16-02-2026,1694,3,22,01:10:00,night,4.36,0.8,4,442
W014,17-02-2026,741,3.9,11,02:10:00,morning,4.28,0.85,2,418
W014,19-02-2026,503,3.4,5,03:10:00,afternoon,4.07,0.73,4,417
W014,20-02-2026,824,6.1,11,04:10:00,night,4.32,0.83,4,315
W014,21-02-2026,853,6.2,12,05:10:00,night,4.16,0.76,4,393
W014,22-02-2026,491,6.2,8,06:10:00,evening,4.03,0.76,3,316
W014,23-02-2026,794,3.6,11,07:10:00,afternoon,4.2,0.79,4,449
W014,24-02-2026,1319,6.1,16,08:10:00,afternoon,4.47,0.8,4,365
W014,25-02-2026,200,3.9,5,09:10:00,afternoon,4.37,0.82,3,341
W014,26-02-2026,812,7.7,12,10:10:00,evening,4.04,0.84,4,434
W014,28-02-2026,727,4.4,11,11:10:00,night,4.15,0.84,3,426
W014,01-03-2026,719,3.1,10,12:10:00,night,4.28,0.83,3,390
W015,08-01-2026,928,7.9,12,13:10:00,night,4.4,0.84,2,296
W015,09-01-2026,1310,6.7,16,14:10:00,afternoon,4.66,0.9,2,213
W015,12-01-2026,826,3.1,12,15:10:00,night,4.5,0.88,2,266
W015,13-01-2026,987,5.7,12,16:10:00,night,4.53,0.8,1,255
W015,14-01-2026,1009,4.3,12,17:10:00,evening,4.61,0.88,2,239
W015,15-01-2026,1049,4.2,13,18:10:00,afternoon,4.36,0.87,1,258
W015,16-01-2026,837,5.7,13,19:10:00,night,4.31,0.9,2,211
W015,17-01-2026,959,6.7,12,20:10:00,morning,4.35,0.81,2,218
W015,18-01-2026,822,3.7,11,21:10:00,morning,4.63,0.88,2,277
W015,19-01-2026,1143,6.3,14,22:10:00,morning,4.53,0.87,2,191
W015,20-01-2026,752,3.2,11,23:10:00,night,4.39,0.88,1,183
W015,21-01-2026,1016,6,16,00:10:00,night,4.37,0.82,2,236
W015,22-01-2026,1064,4.4,15,01:10:00,evening,4.68,0.88,1,211
W015,23-01-2026,1170,6.7,17,02:10:00,afternoon,4.62,0.85,1,268
W015,24-01-2026,544,3.8,5,03:10:00,afternoon,4.59,0.86,2,206
W015,25-01-2026,1156,6.6,15,04:10:00,afternoon,4.35,0.85,2,182
W015,26-01-2026,486,7.7,7,05:10:00,afternoon,4.32,0.89,1,223
W015,27-01-2026,1244,7.4,19,06:10:00,night,4.55,0.84,1,201
W015,29-01-2026,1223,5.9,18,07:10:00,night,4.39,0.8,1,237
W015,31-01-2026,617,3.7,6,08:10:00,evening,4.58,0.88,1,203
W015,01-02-2026,972,6.5,14,09:10:00,night,4.32,0.8,1,186
W015,03-02-2026,843,4.4,10,10:10:00,night,4.55,0.82,2,283
W015,04-02-2026,788,7.3,11,11:10:00,morning,4.35,0.85,2,278
W015,05-02-2026,686,5.9,9,12:10:00,morning,4.55,0.83,1,293
W015,06-02-2026,1224,7.9,17,13:10:00,afternoon,4.65,0.87,2,245
W015,07-02-2026,882,3.6,13,14:10:00,afternoon,4.68,0.86,1,248
W015,08-02-2026,957,4.2,11,15:10:00,morning,4.36,0.87,1,279
W015,09-02-2026,1128,7.3,16,16:10:00,evening,4.33,0.8,1,294
W015,11-02-2026,966,6.6,15,17:10:00,evening,4.51,0.84,2,201
W015,12-02-2026,695,3.9,8,18:10:00,afternoon,4.56,0.84,2,252
W015,13-02-2026,825,3.8,10,19:10:00,afternoon,4.42,0.85,1,244
W015,14-02-2026,1050,6.5,17,20:10:00,afternoon,4.63,0.89,2,271
W015,16-02-2026,1141,3.7,17,21:10:00,night,4.61,0.84,2,185
W015,18-02-2026,685,7.4,10,22:10:00,afternoon,4.35,0.9,1,276
W015,20-02-2026,1117,6.3,15,23:10:00,morning,4.32,0.84,1,212
W015,21-02-2026,526,4,6,00:10:00,evening,4.68,0.88,2,291
W015,22-02-2026,512,6.4,6,01:10:00,night,4.4,0.8,1,208
W015,24-02-2026,806,4.9,13,02:10:00,morning,4.32,0.82,1,254
W015,25-02-2026,1027,5.8,15,03:10:00,afternoon,4.43,0.82,1,222
W015,26-02-2026,714,3.7,12,04:10:00,night,4.54,0.83,1,235
W015,27-02-2026,934,3.9,11,05:10:00,afternoon,4.47,0.83,1,266
W015,28-02-2026,542,5.6,6,06:10:00,evening,4.64,0.82,2,235
W015,01-03-2026,824,4.8,13,07:10:00,evening,4.41,0.8,2,285
W016,03-01-2026,976,5.7,12,08:10:00,night,4.68,0.93,1,165
W016,04-01-2026,1257,5.6,17,09:10:00,evening,4.71,0.95,1,135
W016,05-01-2026,1327,5.1,19,10:10:00,afternoon,4.62,0.95,1,113
W016,06-01-2026,1328,5.6,19,11:10:00,morning,4.81,0.92,1,168
W016,08-01-2026,1042,5.4,15,12:10:00,morning,4.97,0.91,0,131
W016,09-01-2026,964,6.2,13,13:10:00,morning,4.69,0.95,0,143
W016,10-01-2026,1056,5.8,13,14:10:00,night,4.9,0.97,0,141
W016,11-01-2026,1110,3.8,15,15:10:00,night,4.97,0.94,0,111
W016,13-01-2026,1225,7.3,19,16:10:00,afternoon,4.8,0.96,1,141
W016,14-01-2026,1083,6.4,16,17:10:00,evening,4.62,0.94,0,103
W016,15-01-2026,981,3.4,16,18:10:00,evening,4.71,0.94,1,126
W016,16-01-2026,1067,6.9,14,19:10:00,morning,4.71,0.92,0,119
W016,17-01-2026,1194,3.9,15,20:10:00,evening,4.63,0.96,1,167
W016,19-01-2026,1003,5.1,12,21:10:00,morning,5,0.97,1,104
W016,21-01-2026,1043,5.1,13,22:10:00,night,4.79,0.97,0,126
W016,22-01-2026,1065,6.7,13,23:10:00,morning,4.69,0.97,1,120
W016,24-01-2026,1180,7.3,15,00:10:00,night,4.64,0.95,0,127
W016,25-01-2026,992,6.6,15,01:10:00,evening,4.84,0.91,1,146
W016,26-01-2026,1241,7.7,17,02:10:00,evening,4.87,0.96,1,124
W016,27-01-2026,1032,4.3,14,03:10:00,afternoon,4.63,0.93,1,145
W016,30-01-2026,1053,4.2,15,04:10:00,night,4.98,0.9,0,141
W016,02-02-2026,933,7.6,15,05:10:00,night,4.74,0.98,0,157
W016,03-02-2026,1219,4.2,16,06:10:00,night,4.62,0.95,1,171
W016,05-02-2026,1328,5.6,20,07:10:00,morning,4.99,0.94,1,148
W016,06-02-2026,1174,4.6,18,08:10:00,afternoon,4.67,0.97,1,100
W016,07-02-2026,1052,7,17,09:10:00,morning,4.87,0.9,1,101
W016,08-02-2026,1250,6.2,15,10:10:00,evening,4.99,0.97,0,126
W016,09-02-2026,1227,5,17,11:10:00,evening,4.68,0.94,0,130
W016,10-02-2026,1378,6.1,18,12:10:00,night,4.97,0.93,1,160
W016,11-02-2026,1036,4.5,13,13:10:00,night,4.82,0.97,0,134
W016,12-02-2026,1354,4.6,17,14:10:00,night,4.69,0.96,1,140
W016,13-02-2026,1156,3.6,15,15:10:00,morning,4.77,0.92,0,104
W016,15-02-2026,1240,5,18,16:10:00,morning,4.91,0.97,0,117
W016,16-02-2026,922,3.8,11,17:10:00,evening,4.61,0.93,1,104
W016,17-02-2026,1045,7.3,12,18:10:00,night,4.87,0.91,1,111
W016,18-02-2026,1020,4.6,16,19:10:00,night,4.8,0.96,1,152
W016,19-02-2026,1024,4,16,20:10:00,night,4.96,0.96,0,170
W016,20-02-2026,1137,3.5,15,21:10:00,night,4.83,0.97,0,151
W016,21-02-2026,1146,4.7,18,22:10:00,evening,4.61,0.93,0,105
